id  rate
12003	0.0717055555556
9003	0.132878462998
41003	0.130740776699
41005	0.169554033771
41007	0.0971016447368
41009	0.0868622222222
41011	0.108125806452
41013	0.149269230769
41015	0.24085625
41017	0.163301412429
41019	0.204792105263
41021	-0.2083
41023	-0.0257333333333
41025	0.24695
41027	0.22478
41029	0.155661375661
41031	0.215628571429
41033	0.129700990099
41035	0.0953269230769
41037	0.151633333333
41039	0.132052337662
41041	0.112688073394
41043	0.112078637771
41045	0
41047	0.114489922481
41049	0.116758333333
41051	-0.170734583656
41053	0.145081012658
41055	0.4883
41057	0.0511436781609
41059	0.0291689655172
41061	0.152033333333
41063	0.0
41065	0.141504347826
41067	0.152857216495
41069	0.0
41071	0.1449816
40045	0.440466666667
9007	0.123756521739
12009	0.136099539171
6057	0.0202763676149
40055	0.0
33001	0.144092073171
22103	0.0743818980668
33003	0.196303333333
33005	0.248565517241
33007	0.257992592593
33009	0.142559109312
33011	0.235974123989
33013	0.297753138075
33015	0.203754135338
33017	0.188407853403
33019	0.251556521739
13095	0.0549520754717
12011	0.102614785813
56027	-0.7003
12013	0.306233333333
31099	-0.6124
13105	0.2615
20199	-0.3233
32027	-0.18381
13107	0.100403846154
31111	0.185579365079
25001	0.143954173228
25003	0.158441390728
25005	0.108005385996
25007	0.114312962963
25009	0.133804623656
25011	0.12622195122
25013	0.127996130696
25015	0.145836962751
25017	0.136580579467
25019	0.185592481203
25021	0.127773874445
25023	0.141296527778
21019	0.0941588235294
25025	0.0982575146683
25027	0.140751036269
13109	0.50065
19193	0.1033375
21021	0.243919178082
9005	0.141395849057
6059	0.137201857155
8053	0.0
13111	0.260861764706
13097	0.0732108938547
21023	0.137419354839
46049	0.513833333333
13113	0.112570754717
40119	0.167961507937
17001	0.14794
17003	0.04465
17005	0.261288888889
17007	0.121515555556
17009	-0.273175
17011	0.2049
17013	0
17015	0.2917875
17017	0.0
17019	0.103960534125
17021	0.139088
17023	0.101166666667
17025	0.4738
17027	0.19759375
48031	0.216368181818
17029	0.0820588235294
17031	0.106983375373
17033	0.287089473684
17035	0.0158833333333
17037	0.136608547009
17039	0.0869285714286
17041	0.129497297297
17043	0.136768505859
17045	0.178188235294
17047	-0.1691
17049	0.0535782608696
17051	0.163828571429
17053	-0.0146615384615
17055	0.117947727273
17057	0.00316
17059	0
17061	0
17063	0.133067532468
17065	0.0
17067	-0.614185714286
17069	0.03275
17071	0.126733333333
17073	0.0480168674699
17075	0.207286098655
17077	0.0925272727273
17079	0.0
17081	0.0883476923077
17083	0.172582352941
17085	0.0555171428571
17087	0.274016666667
17089	0.119324133949
17091	0.0574902222222
32029	0.113734137515
17093	0.049243902439
17095	-0.00030243902439
17097	0.114935562087
17099	0.0959294820717
17101	0.0
17103	0.0490230769231
17105	0.0426322580645
17107	0.0752137931034
17109	0.150325925926
